"","ANIMAL_ID","AGE","FEED_INTAKE","WEIGHT_NA","WEIGHT","CFI"
"643","5146",91,2.955,NA,NA,50.692
"644","5146",92,2.183,NA,NA,52.875
"645","5146",93,1.929,NA,NA,54.804
"646","5146",94,2.005,NA,NA,56.809
"647","5146",95,2.531,39,39,59.34
"648","5146",96,2.287,NA,NA,61.627
"649","5146",97,2.323,NA,NA,63.95
"650","5146",98,1.827,NA,NA,65.777
"651","5146",99,1.815,NA,NA,67.592
"652","5146",100,2.592,NA,NA,70.184
"653","5146",101,2.001,NA,NA,72.185
"654","5146",102,2.735,43,43,74.92
"655","5146",103,1.845,NA,NA,76.765
"656","5146",104,2.394,NA,NA,79.159
"657","5146",105,2.306,NA,NA,81.465
"658","5146",106,2.777,NA,NA,84.242
"659","5146",107,2.919,NA,NA,87.161
"660","5146",108,2.002,NA,NA,89.163
"661","5146",109,2.728,45,45,91.891
"662","5146",110,2.817,NA,NA,94.708
"663","5146",111,2.505,NA,NA,97.213
"664","5146",112,2.81,NA,NA,100.023
"665","5146",113,2.603,NA,NA,102.626
"666","5146",114,2.19,NA,NA,104.816
"667","5146",115,2.687,NA,NA,107.503
"668","5146",116,1.966,51,51,109.469
"669","5146",117,2.003,NA,NA,111.472
"670","5146",118,2.454,NA,NA,113.926
"671","5146",119,0.906,NA,NA,114.832
"672","5146",120,1.573,NA,NA,116.405
"673","5146",121,1.995,NA,NA,118.4
"674","5146",122,1.985,NA,NA,120.385
"675","5146",123,2.18,58,58,122.565
"676","5146",124,1.699,NA,NA,124.264
"677","5146",125,1.968,NA,NA,126.232
"678","5146",126,3.072,NA,NA,129.304
"679","5146",127,2.081,NA,NA,131.385
"680","5146",128,1.664,NA,NA,133.049
"681","5146",129,1.587,NA,NA,134.636
"682","5146",130,1.404,NA,NA,136.04
"683","5146",131,2.011,61,61,138.051
"684","5146",132,1.775,NA,NA,139.826
"685","5146",133,1.395,NA,NA,141.221
"686","5146",134,2.377,NA,NA,143.598
"687","5146",135,1.896,NA,NA,145.494
"688","5146",136,2.707,NA,NA,148.201
"689","5146",137,2.081,NA,NA,150.282
"690","5146",138,2.011,68,68,152.293
"691","5146",139,1.666,NA,NA,153.959
"692","5146",140,2.266,NA,NA,156.225
"693","5146",141,1.328,NA,NA,157.553
"694","5146",142,1.715,NA,NA,159.268
"695","5146",143,2.087,NA,NA,161.355
"696","5146",144,2.491,72,72,163.846
"697","5146",145,1.158,NA,NA,165.004
"698","5146",146,2.067,NA,NA,167.071
"699","5146",147,2.182,NA,NA,169.253
"700","5146",148,2.051,NA,NA,171.304
"701","5146",149,1.591,NA,NA,172.895
"702","5146",150,1.945,NA,NA,174.84
"703","5146",151,1.769,77,77,176.609
"704","5146",152,1.931,NA,NA,178.54
"705","5146",153,1.428,NA,NA,179.968
"706","5146",154,1.835,NA,NA,181.803
"707","5146",155,0.208,NA,NA,182.011
"708","5146",156,0.658,NA,NA,182.669
"709","5146",157,1.239,NA,NA,183.908
"710","5146",158,1.336,79,79,185.244
"711","5146",159,1.935,NA,NA,187.179
"712","5146",160,1.942,NA,NA,189.121
"713","5146",161,2.029,NA,NA,191.15
"714","5146",162,1.332,NA,NA,192.482
"715","5146",163,2.523,NA,NA,195.005
"716","5146",164,1.514,NA,NA,196.519
"717","5146",165,2.95,86,86,199.469
"718","5146",166,1.957,NA,NA,201.426
"719","5146",167,2.474,NA,NA,203.9
"720","5146",168,2.615,NA,NA,206.515
"721","5146",169,2.442,NA,NA,208.957
"722","5146",170,2.512,NA,NA,211.469
"723","5146",171,2.471,NA,NA,213.94
"724","5146",172,3.07,92,92,217.01
"725","5146",173,1.427,NA,NA,218.437
"726","5146",174,3.687,NA,NA,222.124
"727","5146",175,2.507,NA,NA,224.631
"728","5146",176,2.707,NA,NA,227.338
"729","5146",177,2.144,NA,NA,229.482
"730","5146",178,1.968,NA,NA,231.45
"731","5146",179,2.187,98,98,233.637
"732","5146",180,3.656,NA,NA,237.293
"733","5146",181,2.329,NA,NA,239.622
"734","5146",182,2.032,NA,NA,241.654
"735","5147",67,1.222,23,23,1.222
"736","5147",68,1.309,NA,NA,2.531
"737","5147",69,1.46,NA,NA,3.991
"738","5147",70,1.697,NA,NA,5.688
"739","5147",71,1.839,NA,NA,7.527
"740","5147",72,2.214,NA,NA,9.741
"741","5147",73,2.11,NA,NA,11.851
"742","5147",74,2.407,26,26,14.258
"743","5147",75,2.047,NA,NA,16.305
"744","5147",76,2.218,NA,NA,18.523
"745","5147",77,2.016,NA,NA,20.539
"746","5147",78,2.387,NA,NA,22.926
"747","5147",79,2.466,NA,NA,25.392
"748","5147",80,2.146,NA,NA,27.538
"749","5147",81,2.446,32,32,29.984
"750","5147",82,2.124,NA,NA,32.108
"751","5147",83,2.305,NA,NA,34.413
"752","5147",84,1.961,NA,NA,36.374
"753","5147",85,1.903,NA,NA,38.277
"754","5147",86,2.343,NA,NA,40.62
"755","5147",87,2.338,NA,NA,42.958
"756","5147",88,2.567,36,36,45.525
"757","5147",89,2.492,NA,NA,48.017
"758","5147",90,2.876,NA,NA,50.893
"759","5147",91,2.998,NA,NA,53.891
"760","5147",92,3.054,NA,NA,56.945
"761","5147",93,2.478,NA,NA,59.423
"762","5147",94,2.894,NA,NA,62.317
"763","5147",95,2.312,NA,NA,64.629
"764","5147",96,2.263,NA,NA,66.892
"765","5147",97,2.428,NA,NA,69.32
"766","5147",98,1.634,NA,NA,70.954
"767","5147",99,2.35,NA,NA,73.304
"768","5147",100,1.687,NA,NA,74.991
"769","5147",101,2.284,NA,NA,77.275
"770","5147",102,2.722,42,42,79.997
"771","5147",103,2.126,NA,NA,82.123
"772","5147",104,2.128,NA,NA,84.251
"773","5147",105,1.643,NA,NA,85.894
"774","5147",106,1.671,NA,NA,87.565
"775","5147",107,1.693,NA,NA,89.258
"776","5147",108,2.174,NA,NA,91.432
"777","5147",109,1.136,48,48,92.568
"778","5147",110,1.047,NA,NA,93.615
"779","5147",111,0.762,NA,NA,94.377
"780","5147",112,0.729,NA,NA,95.106
"781","5147",113,1.87,NA,NA,96.976
"782","5147",114,1.912,NA,NA,98.888
"783","5147",115,2.008,NA,NA,100.896
"784","5147",116,1.323,53,53,102.219
"785","5147",117,1.786,NA,NA,104.005
"786","5147",118,2.9,NA,NA,106.905
"787","5147",119,1.687,NA,NA,108.592
"788","5147",120,1.23,NA,NA,109.822
"789","5147",121,2.302,NA,NA,112.124
"790","5147",122,1.759,NA,NA,113.883
"791","5147",123,2.354,58,58,116.237
"792","5147",124,2.385,NA,NA,118.622
"793","5147",125,2.203,NA,NA,120.825
"794","5147",126,2.53,NA,NA,123.355
"795","5147",127,1.873,NA,NA,125.228
"796","5147",128,1.013,NA,NA,126.241
"797","5147",129,2.425,NA,NA,128.666
"798","5147",130,2.596,NA,NA,131.262
"799","5147",131,2.791,64,64,134.053
"800","5147",132,2.7,NA,NA,136.753
"801","5147",133,2.468,NA,NA,139.221
"802","5147",134,2.521,NA,NA,141.742
"803","5147",135,2.129,NA,NA,143.871
"804","5147",136,2.144,NA,NA,146.015
"805","5147",137,2.403,NA,NA,148.418
"806","5147",138,2.819,72,72,151.237
"807","5147",139,2.506,NA,NA,153.743
"808","5147",140,2.692,NA,NA,156.435
"809","5147",141,3.095,NA,NA,159.53
"810","5147",142,2.966,NA,NA,162.496
"811","5147",143,2.918,NA,NA,165.414
"812","5147",144,2.396,77,77,167.81
"813","5147",145,3.153,NA,NA,170.963
"814","5147",146,2.156,NA,NA,173.119
"815","5147",147,2.049,NA,NA,175.168
"816","5147",148,2.987,NA,NA,178.155
"817","5147",149,2.486,NA,NA,180.641
"818","5147",150,2.607,NA,NA,183.248
"819","5147",151,2.95,84,84,186.198
"820","5147",152,2.107,NA,NA,188.305
"821","5147",153,2.484,NA,NA,190.789
"822","5147",154,4.011,NA,NA,194.8
"823","5147",155,2.708,NA,NA,197.508
"824","5147",156,2.936,NA,NA,200.444
"825","5147",157,2.99,NA,NA,203.434
"826","5147",158,3.705,91,91,207.139
"827","5147",159,2.049,NA,NA,209.188
"828","5147",160,3.28,NA,NA,212.468
"829","5147",161,2.041,NA,NA,214.509
"830","5147",162,2.971,NA,NA,217.48
"831","5147",163,2.902,NA,NA,220.382
"832","5147",164,3.25,NA,NA,223.632
"833","5147",165,2.725,98,98,226.357
"834","5147",166,3.167,NA,NA,229.524
"835","5147",167,2.791,NA,NA,232.315
"836","5147",168,3.922,NA,NA,236.237
"837","5147",169,4.008,NA,NA,240.245
"838","5147",170,2.634,NA,NA,242.879
"839","5147",171,3.425,NA,NA,246.304
"840","5147",172,3.115,106,106,249.419
"841","5147",173,3.664,NA,NA,253.083
"842","5147",174,2.959,NA,NA,256.042
"843","5147",175,3.222,NA,NA,259.264
"844","5147",176,3.054,NA,NA,262.318
"845","5147",177,1.054,NA,NA,263.372
"846","5147",178,2.788,NA,NA,266.16
"847","5147",179,2.857,114,114,269.017
"848","5147",180,4.217,NA,NA,273.234
"849","5147",181,1.837,NA,NA,275.071
"850","5147",182,2.505,NA,NA,277.576
"851","5148",67,1.654,24,24,1.654
"852","5148",68,2.087,NA,NA,3.741
"853","5148",69,1.117,NA,NA,4.858
"854","5148",70,1.908,NA,NA,6.766
"855","5148",71,2.036,NA,NA,8.802
"856","5148",72,1.302,NA,NA,10.104
"857","5148",73,1.837,NA,NA,11.941
"858","5148",74,2.108,27,27,14.049
"859","5148",75,1.268,NA,NA,15.317
"860","5148",76,1.929,NA,NA,17.246
"861","5148",77,1.653,NA,NA,18.899
"862","5148",78,1.011,NA,NA,19.91
"863","5148",79,1.099,NA,NA,21.009
"864","5148",80,1.691,NA,NA,22.7
"865","5148",81,1.463,31,31,24.163
"866","5148",82,1.844,NA,NA,26.007
"867","5148",83,1.727,NA,NA,27.734
"868","5148",84,1.311,NA,NA,29.045
"869","5148",85,1.445,NA,NA,30.49
"870","5148",86,1.212,NA,NA,31.702
"871","5148",87,1.913,NA,NA,33.615
"872","5148",88,2.454,35,35,36.069
"873","5148",89,2.261,NA,NA,38.33
"874","5148",90,2.367,NA,NA,40.697
"875","5148",91,1.549,NA,NA,42.246
"876","5148",92,2.419,NA,NA,44.665
"877","5148",93,1.581,NA,NA,46.246
"878","5148",94,0.679,NA,NA,46.925
"879","5148",95,0.881,NA,NA,47.806
"880","5148",96,1.409,NA,NA,49.215
"881","5148",97,1.475,NA,NA,50.69
"882","5148",98,1.411,NA,NA,52.101
"883","5148",99,2.028,NA,NA,54.129
"884","5148",100,0.187,NA,NA,54.316
"885","5148",101,1.434,NA,NA,55.75
"886","5148",102,2.056,41,41,57.806
"887","5148",103,1.704,NA,NA,59.51
"888","5148",104,2.124,NA,NA,61.634
"889","5148",105,2.606,NA,NA,64.24
"890","5148",106,1.948,NA,NA,66.188
"891","5148",107,2.502,NA,NA,68.69
"892","5148",108,2.258,NA,NA,70.948
"893","5148",109,2.111,42,42,73.059
"894","5148",110,1.677,NA,NA,74.736
"895","5148",111,1.662,NA,NA,76.398
"896","5148",112,1.498,NA,NA,77.896
"897","5148",113,1.445,NA,NA,79.341
"898","5148",114,0.673,NA,NA,80.014
"899","5148",115,1.124,NA,NA,81.138
"900","5148",116,1.522,48,48,82.66
"901","5148",117,2.068,NA,NA,84.728
"902","5148",118,1.932,NA,NA,86.66
"903","5148",119,2.056,NA,NA,88.716
"904","5148",120,2.29,NA,NA,91.006
"905","5148",121,2.122,NA,NA,93.128
"906","5148",122,1.885,NA,NA,95.013
"907","5148",123,1.971,52,52,96.984
"908","5148",124,2.068,NA,NA,99.052
"909","5148",125,2.325,NA,NA,101.377
"910","5148",126,1.577,NA,NA,102.954
"911","5148",127,1.865,NA,NA,104.819
"912","5148",128,1.445,NA,NA,106.264
"913","5148",129,2.131,NA,NA,108.395
"914","5148",130,2.1,NA,NA,110.495
"915","5148",131,2.076,58,58,112.571
"916","5148",132,1.983,NA,NA,114.554
"917","5148",133,2.141,NA,NA,116.695
"918","5148",134,1.931,NA,NA,118.626
"919","5148",135,1.848,NA,NA,120.474
"920","5148",136,2.25,NA,NA,122.724
"921","5148",137,1.827,NA,NA,124.551
"922","5148",138,2.27,65,65,126.821
"923","5148",139,1.515,NA,NA,128.336
"924","5148",140,1.405,NA,NA,129.741
"925","5148",141,1.775,NA,NA,131.516
"926","5148",142,1.303,NA,NA,132.819
"927","5148",143,1.989,NA,NA,134.808
"928","5148",144,1.463,66,66,136.271
"929","5148",145,1.403,NA,NA,137.674
"930","5148",146,1.955,NA,NA,139.629
"931","5148",147,2.011,NA,NA,141.64
"932","5148",148,1.615,NA,NA,143.255
"933","5148",149,1.138,NA,NA,144.393
"934","5148",150,1.229,NA,NA,145.622
"935","5148",151,2.74,67,67,148.362
"936","5148",152,1.186,NA,NA,149.548
"937","5148",153,1.903,NA,NA,151.451
"938","5148",154,1.917,NA,NA,153.368
"939","5148",155,3.203,NA,NA,156.571
"940","5148",156,2.915,NA,NA,159.486
"941","5148",157,2.508,NA,NA,161.994
"942","5148",158,2.687,76,76,164.681
"943","5148",159,3.706,NA,NA,168.387
"944","5148",160,2.357,NA,NA,170.744
"945","5148",161,3.59,NA,NA,174.334
"946","5148",162,3.329,NA,NA,177.663
"947","5148",163,3.428,NA,NA,181.091
"948","5148",164,2.863,NA,NA,183.954
"949","5148",165,3.011,85,85,186.965
"950","5148",166,3.15,NA,NA,190.115
"951","5148",167,2.625,NA,NA,192.74
"952","5148",168,3.501,NA,NA,196.241
"953","5148",169,4.655,NA,NA,200.896
"954","5148",170,3.151,NA,NA,204.047
"955","5148",171,2.794,NA,NA,206.841
"956","5148",172,2.474,97,97,209.315
"957","5148",173,3.791,NA,NA,213.106
"958","5148",174,2.816,NA,NA,215.922
"959","5148",175,3.335,NA,NA,219.257
"960","5148",176,4.2,NA,NA,223.457
"961","5148",177,1.067,NA,NA,224.524
"962","5148",178,2.571,NA,NA,227.095
"963","5148",179,3.027,102,102,230.122
"964","5148",180,3.114,NA,NA,233.236
"965","5148",181,3.345,NA,NA,236.581
"966","5148",182,2.274,NA,NA,238.855
"967","5149",67,2.162,21,21,2.162
"968","5149",68,1.794,NA,NA,3.956
"969","5149",69,1.431,NA,NA,5.387
"970","5149",70,2.318,NA,NA,7.705
"971","5149",71,2.134,NA,NA,9.839
"972","5149",72,1.934,NA,NA,11.773
"973","5149",73,2.025,NA,NA,13.798
"974","5149",74,2.395,24,24,16.193
"975","5149",75,2.031,NA,NA,18.224
"976","5149",76,2.954,NA,NA,21.178
"977","5149",77,2.622,NA,NA,23.8
"978","5149",78,2.504,NA,NA,26.304
"979","5149",79,2.444,NA,NA,28.748
"980","5149",80,2.817,NA,NA,31.565
"981","5149",81,2.601,28,28,34.166
"982","5149",82,1.955,NA,NA,36.121
"983","5149",83,2.451,NA,NA,38.572
"984","5149",84,2.591,NA,NA,41.163
"985","5149",85,2.87,NA,NA,44.033
"986","5149",86,3.087,NA,NA,47.12
"987","5149",87,3.343,NA,NA,50.463
"988","5149",88,2.709,32,32,53.172
"989","5149",89,3.21,NA,NA,56.382
"990","5149",90,3.171,NA,NA,59.553
"991","5149",91,3.421,NA,NA,62.974
"992","5149",92,2.786,NA,NA,65.76
"993","5149",93,3.214,NA,NA,68.974
"994","5149",94,4.08,NA,NA,73.054
"995","5149",95,1.793,34,34,74.847
"996","5149",96,3.695,NA,NA,78.542
"997","5149",97,3.314,NA,NA,81.856
"998","5149",98,3.152,NA,NA,85.008
"999","5149",99,2.939,NA,NA,87.947
"1000","5149",100,3.507,NA,NA,91.454
"1001","5149",101,3.711,NA,NA,95.165
"1002","5149",102,3.815,38,38,98.98
"1003","5149",103,2.842,NA,NA,101.822
"1004","5149",104,2.993,NA,NA,104.815
"1005","5149",105,3.334,NA,NA,108.149
"1006","5149",106,3.296,NA,NA,111.445
"1007","5149",107,3.6,NA,NA,115.045
"1008","5149",108,2.685,NA,NA,117.73
"1009","5149",109,3.046,39,39,120.776
"1010","5149",110,2.995,NA,NA,123.771
"1011","5149",111,2.745,NA,NA,126.516
"1012","5149",112,2.302,NA,NA,128.818
"1013","5149",113,1.691,NA,NA,130.509
"1014","5149",114,1.574,NA,NA,132.083
"1015","5149",115,1.383,NA,NA,133.466
"1016","5149",116,1.601,44,44,135.067
"1017","5149",117,2.18,NA,NA,137.247
"1018","5149",118,1.988,NA,NA,139.235
"1019","5149",119,2.04,NA,NA,141.275
"1020","5149",120,2.132,NA,NA,143.407
"1021","5149",121,1.828,NA,NA,145.235
"1022","5149",122,1.738,NA,NA,146.973
"1023","5149",123,1.892,49,49,148.865
"1024","5149",124,1.861,NA,NA,150.726
"1025","5149",125,2.108,NA,NA,152.834
"1026","5149",126,2.892,NA,NA,155.726
"1027","5149",127,2.072,NA,NA,157.798
"1028","5149",128,2.184,NA,NA,159.982
"1029","5149",129,2.272,NA,NA,162.254
"1030","5149",130,2.241,NA,NA,164.495
"1031","5149",131,1.977,54,54,166.472
"1032","5149",132,1.609,NA,NA,168.081
"1033","5149",133,2.53,NA,NA,170.611
"1034","5149",134,1.874,NA,NA,172.485
"1035","5149",135,2.387,NA,NA,174.872
"1036","5149",136,2.016,NA,NA,176.888
"1037","5149",137,1.711,NA,NA,178.599
"1038","5149",138,2.025,62,62,180.624
"1039","5149",139,1.976,NA,NA,182.6
"1040","5149",140,2.05,NA,NA,184.65
"1041","5149",141,1.651,NA,NA,186.301
"1042","5149",142,2.813,NA,NA,189.114
"1043","5149",143,1.254,NA,NA,190.368
"1044","5149",144,2.456,64,64,192.824
"1045","5149",145,2.218,NA,NA,195.042
"1046","5149",146,2.007,NA,NA,197.049
"1047","5149",147,2.544,NA,NA,199.593
"1048","5149",148,1.847,NA,NA,201.44
"1049","5149",149,2.577,NA,NA,204.017
"1050","5149",150,2.878,NA,NA,206.895
"1051","5149",151,2.361,72,72,209.256
"1052","5149",152,3.021,NA,NA,212.277
"1053","5149",153,2.465,NA,NA,214.742
"1054","5149",154,2.222,NA,NA,216.964
"1055","5149",155,3.04,NA,NA,220.004
"1056","5149",156,2.782,NA,NA,222.786
"1057","5149",157,2.598,NA,NA,225.384
"1058","5149",158,2.555,79,79,227.939
"1059","5149",159,2.988,NA,NA,230.927
"1060","5149",160,3.145,NA,NA,234.072
"1061","5149",161,2.739,NA,NA,236.811
"1062","5149",162,3.608,NA,NA,240.419
"1063","5149",163,2.975,NA,NA,243.394
"1064","5149",164,2.698,NA,NA,246.092
"1065","5149",165,3.322,87,87,249.414
"1066","5149",166,2.497,NA,NA,251.911
"1067","5149",167,2.671,NA,NA,254.582
"1068","5149",168,3.77,NA,NA,258.352
"1069","5149",169,2.962,NA,NA,261.314
"1070","5149",170,3.055,NA,NA,264.369
"1071","5149",171,3.468,NA,NA,267.837
"1072","5149",172,3.44,95,95,271.277
"1073","5149",173,1.615,NA,NA,272.892
"1074","5149",174,2.307,NA,NA,275.199
"1075","5149",175,2.941,NA,NA,278.14
"1076","5149",176,2.853,NA,NA,280.993
"1077","5149",177,1.455,NA,NA,282.448
"1078","5149",178,2.812,NA,NA,285.26
"1079","5149",179,3.047,100,100,288.307
"1080","5149",180,3.754,NA,NA,292.061
"1081","5149",181,3.832,NA,NA,295.893
"1082","5149",182,2.148,NA,NA,298.041
"1083","5196",67,1.943,22,22,1.943
"1084","5196",68,2.416,NA,NA,4.359
"1085","5196",69,1.509,NA,NA,5.868
"1086","5196",70,2.123,NA,NA,7.991
"1087","5196",71,2.309,NA,NA,10.3
"1088","5196",72,1.887,NA,NA,12.187
"1089","5196",73,1.645,NA,NA,13.832
"1090","5196",74,2.088,25,25,15.92
"1091","5196",75,1.863,NA,NA,17.783
"1092","5196",76,2.169,NA,NA,19.952
"1093","5196",77,1.927,NA,NA,21.879
"1094","5196",78,1.81,NA,NA,23.689
"1095","5196",79,2.465,NA,NA,26.154
"1096","5196",80,2.039,NA,NA,28.193
"1097","5196",81,2.012,30,30,30.205
"1098","5196",82,2.304,NA,NA,32.509
"1099","5196",83,2.308,NA,NA,34.817
"1100","5196",84,2.335,NA,NA,37.152
"1101","5196",85,2.115,NA,NA,39.267
"1102","5196",86,2.636,NA,NA,41.903
"1103","5196",87,1.548,NA,NA,43.451
"1104","5196",88,2.363,33,33,45.814
"1105","5196",89,2.221,NA,NA,48.035
"1106","5196",90,2.727,NA,NA,50.762
"1107","5196",91,2.762,NA,NA,53.524
"1108","5196",92,2.3,NA,NA,55.824
"1109","5196",93,2.422,NA,NA,58.246
"1110","5196",94,2.201,NA,NA,60.447
"1111","5196",95,2.35,38,38,62.797
"1112","5196",96,2.605,NA,NA,65.402
"1113","5196",97,2.042,NA,NA,67.444
"1114","5196",98,2.352,NA,NA,69.796
"1115","5196",99,2.244,NA,NA,72.04
"1116","5196",100,2.555,NA,NA,74.595
"1117","5196",101,2.63,NA,NA,77.225
"1118","5196",102,2.395,38,38,79.62
"1119","5196",103,2.337,NA,NA,81.957
"1120","5196",104,2.805,NA,NA,84.762
"1121","5196",105,2.363,NA,NA,87.125
"1122","5196",106,2.489,NA,NA,89.614
"1123","5196",107,1.984,NA,NA,91.598
"1124","5196",108,2.866,NA,NA,94.464
"1125","5196",109,2.211,40,40,96.675
"1126","5196",110,2.385,NA,NA,99.06
"1127","5196",111,2.483,NA,NA,101.543
"1128","5196",112,2.663,NA,NA,104.206
"1129","5196",113,2.77,NA,NA,106.976
"1130","5196",114,2.679,NA,NA,109.655
"1131","5196",115,2.225,NA,NA,111.88
"1132","5196",116,1.633,44,44,113.513
"1133","5196",117,1.279,NA,NA,114.792
"1134","5196",118,1.57,NA,NA,116.362
"1135","5196",119,1.552,NA,NA,117.914
"1136","5196",120,1.835,NA,NA,119.749
"1137","5196",121,2.155,NA,NA,121.904
"1138","5196",122,1.782,NA,NA,123.686
"1139","5196",123,1.92,48,48,125.606
"1140","5196",124,2.113,NA,NA,127.719
"1141","5196",125,1.897,NA,NA,129.616
"1142","5196",126,1.756,NA,NA,131.372
"1143","5196",127,1.888,NA,NA,133.26
"1144","5196",128,1.492,NA,NA,134.752
"1145","5196",129,1.727,NA,NA,136.479
"1146","5196",130,2.074,NA,NA,138.553
"1147","5196",131,2.108,54,54,140.661
"1148","5196",132,2.153,NA,NA,142.814
"1149","5196",133,1.738,NA,NA,144.552
"1150","5196",134,1.912,NA,NA,146.464
"1151","5196",135,1.254,NA,NA,147.718
"1152","5196",136,1.856,NA,NA,149.574
"1153","5196",137,1.942,NA,NA,151.516
"1154","5196",138,2.021,60,60,153.537
"1155","5196",139,2.237,NA,NA,155.774
"1156","5196",140,1.904,NA,NA,157.678
"1157","5196",141,2.443,NA,NA,160.121
"1158","5196",142,1.58,NA,NA,161.701
"1159","5196",143,2.29,NA,NA,163.991
"1160","5196",144,2.025,63,63,166.016
"1161","5196",145,2.133,NA,NA,168.149
"1162","5196",146,1.655,NA,NA,169.804
"1163","5196",147,2.352,NA,NA,172.156
"1164","5196",148,1.692,NA,NA,173.848
"1165","5196",149,1.689,NA,NA,175.537
"1166","5196",150,2.004,NA,NA,177.541
"1167","5196",151,1.493,68,68,179.034
"1168","5196",152,2.558,NA,NA,181.592
"1169","5196",153,2.284,NA,NA,183.876
"1170","5196",154,1.876,NA,NA,185.752
"1171","5196",155,2.099,NA,NA,187.851
"1172","5196",156,1.752,NA,NA,189.603
"1173","5196",157,2.817,NA,NA,192.42
"1174","5196",158,1.652,73,73,194.072
"1175","5196",159,2.615,NA,NA,196.687
"1176","5196",160,2.116,NA,NA,198.803
"1177","5196",161,1.693,NA,NA,200.496
"1178","5196",162,2.78,NA,NA,203.276
"1179","5196",163,3.067,NA,NA,206.343
"1180","5196",164,1.671,NA,NA,208.014
"1181","5196",165,2.335,78,78,210.349
"1182","5196",166,1.799,NA,NA,212.148
"1183","5196",167,2.711,NA,NA,214.859
"1184","5196",168,2.512,NA,NA,217.371
"1185","5196",169,2.827,NA,NA,220.198
"1186","5196",170,2.578,NA,NA,222.776
"1187","5196",171,2.221,NA,NA,224.997
"1188","5196",172,2.804,86,86,227.801
"1189","5196",173,1.741,NA,NA,229.542
"1190","5196",174,2.696,NA,NA,232.238
"1191","5196",175,2.064,NA,NA,234.302
"1192","5196",176,2.046,NA,NA,236.348
"1193","5196",177,1.253,NA,NA,237.601
"1194","5196",178,1.378,NA,NA,238.979
"1195","5196",179,2.002,88,88,240.981
"1196","5196",180,2.058,NA,NA,243.039
"1197","5196",181,1.482,NA,NA,244.521
"1198","5196",182,2.11,NA,NA,246.631
"1199","5196",183,2.584,NA,NA,249.215
"1200","5196",184,3.252,NA,NA,252.467
"1201","5196",185,2.023,NA,NA,254.49
"1202","5196",186,0.402,93,93,254.892
"1203","5196",187,1.421,NA,NA,256.313
"1204","5196",188,2.044,NA,NA,258.357
"1205","5196",189,1.9,NA,NA,260.257
"1206","5196",190,1.835,NA,NA,262.092
"1207","5196",191,2.26,NA,NA,264.352
"1208","5196",192,1.965,NA,NA,266.317
"1209","5196",193,2.043,96,96,268.36
"1210","5196",194,2.033,NA,NA,270.393
"1211","5196",195,2.187,NA,NA,272.58
"1212","5196",196,1.667,NA,NA,274.247
"1213","5196",197,1.535,NA,NA,275.782
"1214","5196",198,1.57,NA,NA,277.352
"1215","5196",199,1.418,NA,NA,278.77
"1216","5196",200,1.213,97,97,279.983
"1217","5196",201,1.014,NA,NA,280.997
"1218","5196",202,0.723,NA,NA,281.72
"1219","5196",203,0.963,NA,NA,282.683
"1220","5196",204,1.998,NA,NA,284.681
"1221","5196",205,2.244,NA,NA,286.925
"1222","5196",206,1.868,NA,NA,288.793
"1223","5196",207,0.238,101,101,289.031
"1224","5196",208,2.435,NA,NA,291.466
"1225","5196",209,1.319,NA,NA,292.785
"1226","5197",67,1.122,24,24,1.122
"1227","5197",68,1.207,NA,NA,2.329
"1228","5197",69,1.366,NA,NA,3.695
"1229","5197",70,1.371,NA,NA,5.066
"1230","5197",71,1.557,NA,NA,6.623
"1231","5197",72,1.538,NA,NA,8.161
"1232","5197",73,1.482,NA,NA,9.643
"1233","5197",74,1.517,25,25,11.16
"1234","5197",75,1.719,NA,NA,12.879
"1235","5197",76,1.242,NA,NA,14.121
"1236","5197",77,1.694,NA,NA,15.815
"1237","5197",78,1.594,NA,NA,17.409
"1238","5197",79,1.789,NA,NA,19.198
"1239","5197",80,1.953,NA,NA,21.151
"1240","5197",81,1.394,31,31,22.545
